video_file,track_id,start_frame,end_frame,points_in_window,speed_mean,speed_std,speed_min,speed_max,speed_range,vertical_speed_mean,vertical_speed_std,vertical_speed_abs_mean,vertical_speed_abs_max,angle_change_mean,angle_change_std,angle_change_max,tilt_mean,tilt_std,tilt_max,bbox_area_mean,bbox_area_std,bbox_area_max,conf_mean,surface_ratio,middle_ratio,bottom_ratio,x_range,y_range,movement_area,label
feeding_response (1).mp4,118,324,394,30,16.82660404009297,18.640647247648356,0.0,71.04400045042509,71.04400045042509,4.066666666666666,19.931856132555467,10.766666666666667,71.0,67.46596519973286,60.33772912291604,177.87890360333856,29.33969929210824,10.5950327754883,49.18491612511842,13829.766666666666,8586.58612287535,30345.0,0.6415031383434932,0.0,0.4,0.6,106.0,142.5,15105.0,feeding_response
feeding_response (1).mp4,118,354,402,24,14.42724176269015,15.631515552057728,2.0,71.04400045042509,69.04400045042509,5.854166666666667,18.802969161958316,10.395833333333334,71.0,80.06953353513582,52.70376975932431,177.87890360333856,23.545803778217856,4.854785518707547,33.424811182603804,18157.875,6836.837020341229,30345.0,0.6430403627455235,0.0,0.6666666666666666,0.3333333333333333,81.5,167.5,13651.25,feeding_response
feeding_response (1).mp4,118,374,402,14,8.540274044319656,4.483239178722711,2.0,14.983324063771697,12.983324063771697,2.7857142857142856,5.052277724361719,4.214285714285714,13.5,86.36120017847468,56.00132171515878,177.87890360333856,24.764232803988413,2.205669679536908,29.21129225772812,20322.071428571428,2540.9618669282845,24852.0,0.6098219624587468,0.0,0.9285714285714286,0.07142857142857142,23.5,46.0,1081.0,feeding_response
feeding_response (1).mp4,140,386,414,11,10.039833236422323,18.346337842228714,0.0,67.10625902253828,67.10625902253828,4.318181818181818,3.249284727393003,4.318181818181818,10.5,30.708514086133423,33.12159951383914,82.29251427703502,47.539831552999175,3.803340681498672,51.9810574068298,3228.181818181818,1491.8112735976554,4623.0,0.5637258562174711,0.0,1.0,0.0,69.0,47.5,3277.5,feeding_response
feeding_response (1).mp4,107,288,352,30,4.586575283813521,13.178454404794374,0.0,57.604253315184984,57.604253315184984,0.03333333333333333,11.36803510824198,3.3,46.5,63.04207488449976,67.22564011571149,180.0,36.7141994715336,3.1499521654220044,47.642545294064725,951.1,257.736085948398,2303.0,0.6114550411701203,0.0,1.0,0.0,37.5,47.0,1762.5,feeding_response
feeding_response (1).mp4,107,314,372,30,6.335173536640351,15.534335398099651,0.0,57.604253315184984,57.604253315184984,1.6333333333333333,14.487887661384212,4.933333333333334,50.0,81.00857201765795,73.38253552367216,180.0,37.69208686747264,5.023640782673865,59.48976259388444,972.8333333333334,305.6721646179485,2303.0,0.6457654317220052,0.03333333333333333,0.9666666666666667,0.0,44.0,95.5,4202.0,feeding_response
feeding_response (1).mp4,107,334,392,30,15.517208953693814,19.092526276549624,0.0,59.434838268476845,59.434838268476845,3.3333333333333335,17.106204202634267,8.2,50.0,65.3204724502689,66.96548676274388,180.0,37.11466122874172,11.055709529374141,63.0295609213491,2584.3,2967.577464869283,14534.0,0.6503695170084636,0.36666666666666664,0.6333333333333333,0.0,280.5,146.0,40953.0,feeding_response
feeding_response (1).mp4,107,354,418,30,19.830166843554537,17.49303145893978,0.5,59.434838268476845,58.934838268476845,2.7666666666666666,17.31364266184971,9.633333333333333,50.0,64.42934446795488,64.56919406991618,180.0,33.0558597140752,11.942448477552677,63.0295609213491,7733.5,10932.67956099205,38226.0,0.7175282677014668,0.7,0.3,0.0,325.5,119.5,38897.25,feeding_response
feeding_response (1).mp4,107,374,434,28,25.934255115998518,12.522983904166725,2.5,59.434838268476845,56.934838268476845,1.2678571428571428,15.891643212065636,10.125,50.0,51.15450693756951,57.73759926249096,179.24944320363596,28.34840181203121,11.167475252936843,63.0295609213491,25478.5,25304.66367730321,77909.0,0.752426456127848,1.0,0.0,0.0,310.0,69.0,21390.0,feeding_response
feeding_response (1).mp4,107,398,434,18,24.386848965894412,12.399750793337619,2.5,50.06246098625196,47.56246098625196,-0.8333333333333334,15.57776192739723,10.222222222222221,50.0,61.42497582030209,63.90921357069207,179.24944320363596,25.653201082276926,4.18878992734606,38.60104337263109,36445.11111111111,25555.41940108657,77909.0,0.7928356793191698,1.0,0.0,0.0,225.0,64.5,14512.5,feeding_response
feeding_response (1).mp4,145,392,440,19,25.509050024167923,19.259965254416752,0.0,76.7479641423797,76.7479641423797,-8.921052631578947,15.426620155376956,13.18421052631579,40.0,55.04758124214393,61.13112710712644,176.18592516570962,43.08205219639954,14.0301248835238,66.43460412941803,15979.263157894737,20369.30125107545,65338.0,0.7183580712268227,0.631578947368421,0.3684210526315789,0.0,137.5,171.5,23581.25,feeding_response
feeding_response (1).mp4,106,284,356,30,32.04207423446092,23.263644285020398,0.0,79.73863555391452,79.73863555391452,5.416666666666667,29.591125734284297,20.716666666666665,72.0,74.55677722973807,63.67212202766126,179.98910105028307,30.588114262642556,6.6140388182222445,43.57973445360096,35821.36666666667,23788.229513050264,89505.0,0.6996285319328308,0.0,0.4666666666666667,0.5333333333333333,313.5,184.0,57684.0,feeding_response
feeding_response (1).mp4,106,306,378,30,26.81690580905367,23.175674664649502,4.123105625617661,79.73863555391452,75.61552992829687,4.65,23.536195529439333,14.683333333333334,72.0,81.76050034526101,58.75718473438192,179.03492500745443,31.54436582491826,6.543832505150078,42.89834567232871,49489.166666666664,15288.17888017478,89505.0,0.7724948197603225,0.0,0.8,0.2,198.5,154.5,30668.25,feeding_response
feeding_response (1).mp4,106,326,400,30,25.824271701803884,23.81418326134122,2.5,79.73863555391452,77.23863555391452,0.23333333333333334,20.687247816522675,11.6,72.0,92.6770243165338,57.501057745041194,179.52649194126545,32.663510632514814,6.113030921701113,42.89834567232871,52475.53333333333,16922.472894021397,89505.0,0.7393237690130869,0.0,0.9666666666666667,0.03333333333333333,126.5,109.0,13788.5,feeding_response
feeding_response (1).mp4,106,358,420,30,20.141685877742113,17.962112626368974,2.5,62.5,60.0,0.31666666666666665,10.65088676537728,7.55,30.5,82.39450905879964,57.50609501228938,179.52649194126545,29.77216740819194,6.2225444813750554,38.659808254090095,58077.96666666667,15694.48701186361,85085.0,0.7902118057012558,0.0,1.0,0.0,84.0,36.0,3024.0,feeding_response
feeding_response (1).mp4,106,380,450,30,24.552030468562993,22.413860292330007,0.0,76.19875327064085,76.19875327064085,-0.5333333333333333,10.631661310548894,7.366666666666666,30.5,82.37894658770863,62.670151065942655,179.52649194126545,28.055727007642943,5.604777984509616,38.23382517744694,47743.26666666667,25914.259198278378,85085.0,0.7270068675279617,0.0,1.0,0.0,162.5,37.5,6093.75,feeding_response
feeding_response (1).mp4,106,402,450,20,24.215033281520387,22.654351969872366,0.0,76.19875327064085,76.19875327064085,-0.55,10.789925857020519,7.8,30.5,78.94765061333952,67.40104392780859,178.9809037114102,27.107431902934696,5.321769192427291,34.19176905968021,41949.95,27799.13037574197,85085.0,0.7237255781888962,0.0,1.0,0.0,160.0,33.5,5360.0,feeding_response
feeding_response (1).mp4,106,422,450,10,26.674041447183345,27.624183478864047,0.0,76.19875327064085,76.19875327064085,-2.5,5.608029957123981,4.3,16.0,72.57221437200184,74.60934946446281,178.9306194592468,29.10429666582744,4.972192487685557,34.19176905968021,19344.3,16434.047493237937,48422.0,0.6251050055027008,0.0,1.0,0.0,74.5,26.5,1974.25,feeding_response
feeding_response (1).mp4,110,298,366,30,18.392197686188766,11.129258627846058,0.0,61.98386886924694,61.98386886924694,1.3333333333333333,17.34038318172032,12.7,61.0,52.85051044598304,56.45069929007179,173.78318588592396,47.79416388731035,11.10975874116941,63.574015975833134,17003.466666666667,13029.033867311711,48600.0,0.7265305578708648,0.8,0.2,0.0,142.5,90.0,12825.0,feeding_response
feeding_response (1).mp4,110,318,392,30,23.297989256054336,16.625142504395065,3.2015621187164243,67.08203932499369,63.88047720627726,-2.816666666666667,20.56270221109624,14.65,61.0,64.55834355446159,55.74494969855356,173.78318588592396,47.64078749256643,14.670129755156662,68.25571490101467,15881.633333333333,12490.725915609906,48600.0,0.7115715652704239,0.7666666666666667,0.23333333333333334,0.0,166.0,92.5,15355.0,feeding_response
feeding_response (1).mp4,110,348,428,30,22.771175641058694,19.67249077410861,0.5,67.08203932499369,66.58203932499369,-1.6166666666666667,21.163917144254956,14.45,61.0,75.78410869783092,51.97580824355066,180.0,45.326321542817986,15.903522984707946,68.25571490101467,9916.9,7078.840448124254,21576.0,0.6099262088537216,0.6,0.4,0.0,181.5,117.5,21326.25,feeding_response
feeding_response (1).mp4,110,368,456,28,22.243175506625033,25.04941688420349,0.5,75.23961722390672,74.73961722390672,-2.5535714285714284,24.579440917488878,13.982142857142858,69.0,85.98794650504682,52.770929923557624,180.0,38.07423603471646,13.827369524570152,68.25571490101467,6213.107142857143,6485.739815380055,18685.0,0.5406867318919727,0.32142857142857145,0.6785714285714286,0.0,157.0,98.5,15464.5,feeding_response
feeding_response (1).mp4,110,394,456,18,19.07011008171061,25.795355122887607,0.5,75.23961722390672,74.73961722390672,-1.4166666666666667,25.686274977548265,13.194444444444445,69.0,97.90714975324283,50.209319636297245,180.0,33.1019855583589,4.273423535602875,39.98688624496419,4353.222222222223,6408.503106165152,18685.0,0.46472906569639844,0.1111111111111111,0.8888888888888888,0.0,50.0,69.0,3450.0,feeding_response
feeding_response (1).mp4,150,418,458,18,15.53980639450297,14.541625138402143,0.0,68.01470429252781,68.01470429252781,10.583333333333334,12.188621743248905,10.75,51.0,42.535057844573466,25.54827572020077,80.72739822279969,37.107500753370275,7.327427005605843,53.664135433108065,23821.444444444445,10106.018180724583,40140.0,0.6542706853813596,0.4444444444444444,0.5555555555555556,0.0,114.0,190.5,21717.0,feeding_response
feeding_response (1).mp4,157,460,496,11,24.917591742437036,17.712989171610683,0.0,57.98706752371601,57.98706752371601,-2.909090909090909,21.272921522034643,15.0,50.5,121.19475183897649,65.18595736473017,179.36990685280924,33.661971978604214,5.063076021840237,42.61405596961119,61175.63636363636,24110.7794386763,90922.0,0.5834613632072102,0.0,0.0,1.0,94.0,75.0,7050.0,feeding_response
feeding_response (1).mp4,154,450,502,24,14.437964815024264,8.137705778255606,0.0,30.76117683054405,30.76117683054405,0.5625,8.874486487491357,7.520833333333333,22.0,30.775376538723943,32.407836293641665,121.24956375808955,33.59357066793124,7.225140211333576,44.714948722416175,7459.958333333333,5185.533582952728,19220.0,0.7127868259946505,0.25,0.75,0.0,236.0,79.0,18644.0,feeding_response
feeding_response (1).mp4,154,470,502,14,18.336814482117745,7.42417520708798,3.0413812651491097,30.76117683054405,27.71979556539494,-3.5,9.363683646331257,8.428571428571429,22.0,41.72228710036541,36.69445077345138,121.24956375808955,37.517051955678426,6.6233244802992335,44.714948722416175,10275.357142857143,5184.938236402255,19220.0,0.7442037080015454,0.35714285714285715,0.6428571428571429,0.0,167.5,65.5,10971.25,feeding_response
feeding_response (1).mp4,165,478,508,11,20.694546945312343,18.69818414618455,0.0,74.08272403199008,74.08272403199008,-3.5454545454545454,23.124617486226608,12.090909090909092,74.0,75.62377679161388,65.49086939945273,177.02626891751996,31.468138780475023,6.247506694134641,40.497810507959024,13599.272727272728,4522.325308770601,22581.0,0.6796195913444866,0.0,1.0,0.0,76.5,74.0,5661.0,feeding_response
feeding_response (1).mp4,166,480,538,20,19.79896448283949,14.433069853889721,0.0,69.34154598795732,69.34154598795732,-3.625,13.996316479702793,10.875,43.5,55.744420676020056,58.32287866741203,174.80557109226513,33.85799268142378,6.734525243743109,46.201833064452124,19677.6,13019.78387070999,40120.0,0.5831883877515793,0.0,0.6,0.4,148.0,136.0,20128.0,feeding_response
feeding_response (1).mp4,166,506,538,10,19.594241588544712,18.138100688047377,1.5811388300841898,69.34154598795732,67.76040715787313,-8.6,14.166509803053115,12.2,43.5,67.00144634802709,58.36331186675568,174.80557109226513,31.678102681101016,5.738916333208185,37.66256346673045,29396.0,11681.697796125356,40120.0,0.6401255518198014,0.0,0.2,0.8,76.0,90.5,6878.0,feeding_response
feeding_response (1).mp4,174,494,542,14,10.28209277677132,15.049679526293996,0.0,47.37615433949868,47.37615433949868,1.2857142857142858,14.197225943465009,7.571428571428571,38.5,25.679800990356814,31.88203869048967,105.63392825466654,28.854560604842053,4.431783125522046,38.99099404250548,645.7142857142857,1007.968638158055,3950.0,0.44893513194152285,1.0,0.0,0.0,61.5,44.0,2706.0,feeding_response
feeding_response (1).mp4,173,494,562,24,21.93067761034571,21.79195102672272,0.0,76.3102221199755,76.3102221199755,-1.5,20.457272545478784,13.625,52.5,50.589853608785766,53.98823727855589,170.81294795907175,39.91040672167759,9.393633474631924,58.240519915187214,11529.5,21102.079234047058,77928.0,0.6790449880063534,0.875,0.125,0.0,219.0,138.5,30331.5,feeding_response
feeding_response (1).mp4,173,514,562,14,22.911390771015967,23.125363967991724,1.8027756377319946,76.3102221199755,74.50744648224351,-3.25,21.122728111139974,13.678571428571429,52.5,61.083194003417425,54.91545527382877,170.81294795907175,37.1334343566261,10.963023937022808,58.240519915187214,17416.35714285714,25902.116853942764,77928.0,0.752204669373376,0.7857142857142857,0.21428571428571427,0.0,104.5,82.0,8569.0,feeding_response
feeding_response (1).mp4,163,472,548,30,8.69890591395689,19.38931929095997,0.0,79.72609359550987,79.72609359550987,-0.26666666666666666,16.69118196999708,5.666666666666667,78.0,67.00968748390663,62.726082083365796,180.0,39.6361268255162,5.262559908608566,50.59933933652057,805.1666666666666,119.13244263796865,1222.0,0.5784615914026896,0.2,0.8,0.0,88.0,78.5,6908.0,feeding_response
feeding_response (1).mp4,163,504,572,25,8.615184752437555,19.88085993314594,0.5,79.72609359550987,79.22609359550987,-0.02,18.216739554596483,6.5,78.0,90.91067216314242,60.19023836921142,180.0,40.091537539905566,5.1656239470407375,50.59933933652057,773.16,70.77665151729065,884.0,0.6149031114578247,0.24,0.76,0.0,55.5,78.5,4356.75,feeding_response
feeding_response (1).mp4,163,526,572,15,0.9425133313318471,0.46007458119498823,0.5,2.0,1.5,0.0,0.4472135954999579,0.4,0.5,121.2289965881948,42.44446231984186,180.0,37.06386370321111,0.9472883952242189,38.884496433714595,806.2,45.74159303449469,884.0,0.5726202746232351,0.0,1.0,0.0,2.5,1.0,2.5,feeding_response
feeding_response (1).mp4,160,464,528,30,16.93474932409782,13.91842658720093,0.0,76.06083091841687,76.06083091841687,-6.133333333333334,8.3625487874345,6.866666666666666,39.5,32.49210446415032,40.124507563990434,177.51044707800088,39.77813306953453,12.377076703455348,61.05998730716065,7915.8,3108.7373792801045,17550.0,0.722222966949145,0.9,0.1,0.0,340.5,184.0,62652.0,feeding_response
feeding_response (1).mp4,160,484,550,30,20.298761260199168,16.170249162214663,3.3541019662496847,76.06083091841687,72.70672895216718,-6.333333333333333,15.758771807754846,10.666666666666666,56.5,38.16231478126224,34.86756231238897,148.67130713219584,43.462529283393295,9.437255511857057,61.05998730716065,12057.7,11105.026060752853,46662.0,0.7347795804341634,0.5666666666666667,0.43333333333333335,0.0,426.5,245.5,104705.75,feeding_response
feeding_response (1).mp4,160,504,574,27,26.098105667660235,17.252750478638447,8.139410298049853,76.06083091841687,67.92142062036702,0.0,20.941275917122073,14.962962962962964,56.5,36.119961460354475,29.207340853736078,120.54441663024558,39.725366216251984,10.785435618260182,61.05998730716065,31052.703703703704,32701.69636081852,106470.0,0.6483387373111866,0.4074074074074074,0.5925925925925926,0.0,322.0,194.0,62468.0,feeding_response
feeding_response (1).mp4,160,530,574,17,28.375562212941492,15.980810136814052,8.139410298049853,58.86000339789321,50.720593099843356,6.294117647058823,22.90713915401601,17.352941176470587,56.5,45.04583407244716,31.75476416259309,120.54441663024558,35.04452814762453,8.966853457807316,53.13010235415598,45217.82352941176,33964.50003136544,106470.0,0.6230104968828314,0.23529411764705882,0.7647058823529411,0.0,157.5,194.0,30555.0,feeding_response
feeding_response (1).mp4,179,508,586,20,30.269672408809612,21.549580790895916,0.0,79.01423922306662,79.01423922306662,5.55,23.88718275561185,16.2,56.0,71.99631865385355,64.66561305275188,174.25741889922116,42.49023245181199,9.245873081493857,60.474012688758265,34562.6,26020.304922118034,90552.0,0.6670949593186378,0.0,0.9,0.1,154.0,135.5,20867.0,feeding_response
feeding_response (1).mp4,179,562,586,10,27.949267321729508,19.556033753767736,8.94427190999916,58.63659267044769,49.69232076044853,2.7,22.998043395036895,14.0,53.5,65.88440608036201,60.98508846185171,165.25643716352928,42.01004010633263,7.809027608098067,55.59942371643346,19062.1,16577.988716668857,64768.0,0.7006574690341949,0.0,1.0,0.0,83.0,83.5,6930.5,feeding_response
feeding_response (1).mp4,208,592,636,19,3.0854185780085097,2.1899729843457334,0.0,8.077747210701755,8.077747210701755,1.4210526315789473,1.0293477481898918,1.4210526315789473,3.5,19.529965313478787,20.35222183047062,68.19859051364818,31.783474538934826,6.219536980698261,38.99099404250548,318.2631578947368,23.255654898637946,360.0,0.43988804127040665,1.0,0.0,0.0,29.0,27.0,783.0,feeding_response
feeding_response (1).mp4,198,564,642,23,23.309513043066776,20.955264814223423,0.0,69.20260110718382,69.20260110718382,-0.9130434782608695,20.120642749432324,11.695652173913043,53.5,67.51893589566274,54.78687963686263,177.27368900609366,30.790739929859573,7.975993450991611,53.13010235415598,13582.173913043478,4660.320875798836,28224.0,0.6642102029012598,0.0,0.0,1.0,101.0,57.0,5757.0,feeding_response
feeding_response (1).mp4,198,604,642,13,24.02365527367165,21.615044324218776,0.5,69.20260110718382,68.70260110718382,2.1923076923076925,19.003581101322887,9.73076923076923,53.5,73.37707956169388,56.651712539092166,177.27368900609366,34.20751942093952,7.408732118487309,53.13010235415598,11679.23076923077,3088.6484261876935,16284.0,0.6243004202842712,0.0,0.0,1.0,101.0,53.5,5403.5,feeding_response
feeding_response (1).mp4,206,590,646,24,22.830665604896723,17.42424913841011,0.0,77.23341245859851,77.23341245859851,4.4375,16.265577469511086,11.770833333333334,48.0,51.56283351782991,50.562309410897505,173.36187982176855,36.92378570584694,13.95091936115484,61.412097726378406,19352.25,6360.662303369045,35200.0,0.6973599704603354,0.0,0.625,0.375,249.5,182.0,45409.0,feeding_response
feeding_response (1).mp4,206,610,646,14,23.69621629272,18.83499908551865,3.8078865529319543,77.23341245859851,73.42552590566655,4.25,14.206072645175372,9.75,48.0,50.94851208487557,48.905523290155315,173.36187982176855,27.515715220202278,8.643791424244247,46.07282927579154,18494.714285714286,6019.060622348823,31395.0,0.7414896445614951,0.0,1.0,0.0,231.0,85.5,19750.5,feeding_response
feeding_response (1).mp4,218,618,646,12,9.227293160578872,5.782767007416752,0.0,20.5,20.5,0.5833333333333334,2.129488723196773,1.6666666666666667,4.5,70.41550163948214,73.16571500684189,165.96375653207355,36.702203875912666,6.59191657799217,52.56142842766696,7543.0,2152.132547033291,10842.0,0.6187363540132841,0.0,0.0,1.0,46.0,7.5,345.0,feeding_response
feeding_response (1).mp4,205,588,656,30,16.391401677367305,15.686415069029218,0.0,73.5,73.5,-4.216666666666667,6.301697302226511,5.283333333333333,21.5,50.46671298632912,55.163372832512096,178.40885972880542,39.87622305193284,6.53756484346744,49.3569750058463,53714.566666666666,26854.620242686153,96302.0,0.7808134526014328,1.0,0.0,0.0,274.5,126.5,34724.25,feeding_response
feeding_response (1).mp4,205,612,684,30,26.36121252466625,23.931565088032013,3.3541019662496847,78.36612788698955,75.01202592073986,-2.2666666666666666,21.95629497180453,11.633333333333333,75.5,55.122070821016386,53.15868905710076,178.40885972880542,37.63992597178896,7.545686293422162,50.17571091444021,61613.3,22923.511441530944,96302.0,0.7326235105593999,0.6666666666666666,0.3333333333333333,0.0,429.0,173.0,74217.0,feeding_response
feeding_response (1).mp4,205,638,710,30,30.172190692626252,21.693445449592932,5.5901699437494745,78.36612788698955,72.77595794324007,1.6666666666666667,23.621082861620796,14.9,75.5,43.98518939208133,49.12560355901869,178.40885972880542,34.945830751902086,9.41241721923511,56.10383343663609,44291.23333333333,32553.32340912198,96302.0,0.7144398579994837,0.5333333333333333,0.4666666666666667,0.0,338.0,219.5,74191.0,feeding_response
feeding_response (1).mp4,205,660,714,22,34.59978348855761,20.15091878797296,8.077747210701755,78.36612788698955,70.28838067628779,1.75,27.88358510274133,20.65909090909091,75.5,35.146439885449176,35.281553085877775,133.56463436612444,35.83342753832078,14.393526367388326,68.62937773065681,25272.5,26648.067441015475,95480.0,0.6748690103942697,0.36363636363636365,0.6363636363636364,0.0,298.0,219.5,65411.0,feeding_response
feeding_response (1).mp4,205,686,714,12,25.792474778966326,11.863736543618366,8.077747210701755,52.630789467763066,44.55304225706131,6.208333333333333,13.76205279826459,12.708333333333334,33.0,16.114103302225864,22.21360707745326,81.80644719613085,38.33336058493746,17.136226783250844,68.62937773065681,7838.166666666667,4003.1716974030587,12788.0,0.7117348636190096,0.6666666666666666,0.3333333333333333,0.0,228.0,112.0,25536.0,feeding_response
feeding_response (1).mp4,230,662,722,24,14.919882905147412,25.173796113485878,0.0,77.0211010048545,77.0211010048545,-2.875,24.332013377441662,11.791666666666666,73.0,44.67163770667886,51.9258514497693,178.6486578784797,50.609616175203676,9.940196473250717,63.838433557980764,1845.9583333333333,2247.5674531807094,8755.0,0.6610147319734097,1.0,0.0,0.0,111.0,87.0,9657.0,feeding_response
feeding_response (1).mp4,230,682,722,14,23.779139849297735,29.95590224740547,0.5,77.0211010048545,76.5211010048545,-3.357142857142857,31.840242153729974,18.642857142857142,73.0,67.09152820817937,57.424448243770755,178.6486578784797,49.331250028942996,10.439447077718537,63.838433557980764,2901.5,2446.5139557571065,8755.0,0.6896513870784214,1.0,0.0,0.0,111.0,87.0,9657.0,feeding_response
feeding_response (1).mp4,248,716,740,10,22.922446062422175,18.68117947334552,0.0,69.35416353759881,69.35416353759881,1.0,25.465663156493687,16.7,69.0,22.569156986785284,36.794897562296114,127.38890054051602,44.41084331718492,14.825756530891184,62.978418408822954,5483.6,4305.955578033754,12936.0,0.6021025836467743,1.0,0.0,0.0,121.5,88.5,10752.75,feeding_response
feeding_response (1).mp4,231,664,744,21,35.30818453494156,20.47672802380301,0.0,66.9215959164155,66.9215959164155,10.19047619047619,30.6328007326399,25.571428571428573,66.5,78.81938311562612,63.329474986678804,176.98721249581672,48.26748647931716,12.930271745619022,72.71850162818336,18201.666666666668,11048.783524220184,36261.0,0.6488659381866455,0.19047619047619047,0.42857142857142855,0.38095238095238093,127.5,282.0,35955.0,feeding_response
feeding_response (1).mp4,231,708,744,11,33.92187259990402,19.0719264233506,11.40175425099138,66.8300082298364,55.428253978845014,7.409090909090909,28.66167712359467,23.227272727272727,66.0,75.71442258454023,66.16661997041709,176.98721249581672,49.17501095904768,15.964026250788157,72.71850162818336,16808.363636363636,8934.053027833013,30940.0,0.6818455132571134,0.36363636363636365,0.6363636363636364,0.0,89.5,130.0,11635.0,feeding_response
feeding_response (1).mp4,240,690,752,14,27.8648755298671,17.86493365680814,0.0,67.91538853603062,67.91538853603062,-2.2142857142857144,24.333042119215392,16.285714285714285,49.5,57.17091420075004,57.5506993617558,176.21147268020172,34.036344541123874,7.614280868830016,55.19932949871251,12650.714285714286,13687.579883281942,40424.0,0.4794135881321771,0.0,0.42857142857142855,0.5714285714285714,108.5,95.0,10307.5,feeding_response
feeding_response (1).mp4,251,728,786,17,24.749957443818875,18.981761077096568,0.0,70.36511919978534,70.36511919978534,-4.4411764705882355,17.03014831283314,12.088235294117647,47.5,44.60300693404581,50.24329141430453,167.29804430305754,49.7709463860141,16.62083601979633,72.73972116356533,33627.529411764706,32354.27646816641,92160.0,0.5970067732474383,0.0,1.0,0.0,183.5,81.0,14863.5,feeding_response
feeding_response (1).mp4,258,760,802,21,17.392583650241928,7.851171321031929,0.0,33.30540496676178,33.30540496676178,1.5476190476190477,14.55932425981695,12.357142857142858,33.0,84.51244201719369,55.76875209489013,179.40163241270272,32.89657418179685,6.6380516265833425,42.58803102450645,74378.28571428571,10475.13529014966,102538.0,0.6293897330760956,0.0,1.0,0.0,77.0,67.0,5159.0,feeding_response
feeding_response (1).mp4,258,782,802,11,17.097165567493946,4.760693466814697,11.236102527122116,25.5,14.263897472877884,3.9545454545454546,13.148547354010677,12.772727272727273,24.5,94.71066746777724,46.66090547776106,179.40163241270272,36.10736041370324,3.5029383876982503,42.15229982434297,74414.81818181818,6576.250075677722,84762.0,0.6224669082598253,0.0,1.0,0.0,50.0,55.0,2750.0,feeding_response
feeding_response (1).mp4,263,776,848,15,23.940696116870082,29.819340526572375,0.0,78.30229881682912,78.30229881682912,-7.3,25.54721119809362,14.7,63.0,48.56457325712545,52.37158277733176,174.14836875232675,39.72675622825877,7.7513563885896355,62.04393393631568,3791.0,9551.325129704954,35955.0,0.4304347892602285,0.7333333333333333,0.26666666666666666,0.0,217.0,155.0,33635.0,feeding_response
feeding_response (1).mp4,224,628,692,30,1.1856274654738657,1.0500575443504756,0.0,4.5,4.5,0.0,0.31622776601683794,0.2,0.5,82.17874872956897,75.43331363665024,180.0,35.52874615278445,2.2127502882549135,38.884496433714595,907.9333333333333,109.57582864036311,1248.0,0.5513759007056555,0.0,1.0,0.0,6.5,2.0,13.0,feeding_response
feeding_response (1).mp4,224,654,724,30,1.1922665594350017,1.0504762973304171,0.0,4.5,4.5,-0.05,0.3730504880933233,0.25,1.0,89.40774531776377,70.55537499189047,180.0,35.69789189638042,2.197620434293111,39.28940686250036,917.3333333333334,99.22779628488962,1248.0,0.5558330595493317,0.0,1.0,0.0,6.5,2.5,16.25,feeding_response
feeding_response (1).mp4,224,674,754,30,4.525976838063566,14.096058562401245,0.0,59.222039816271106,59.222039816271106,-0.03333333333333333,11.496327916145903,3.2,45.0,78.63674190595856,69.42604605636105,180.0,36.488669262656195,1.6719431599719168,41.710757321508176,930.8333333333334,191.68534691577813,1886.0,0.5054585705200831,0.0,1.0,0.0,38.5,45.5,1751.75,feeding_response
feeding_response (1).mp4,224,704,774,30,4.532770852276126,14.094466588018006,0.0,59.222039816271106,59.222039816271106,0.0,11.497101083896467,3.2,45.0,74.1144982940974,68.59064598883808,180.0,36.64779708954642,1.6441190207597993,41.710757321508176,927.7666666666667,192.54517795975977,1886.0,0.5134321242570877,0.0,1.0,0.0,38.5,45.0,1732.5,feeding_response
feeding_response (1).mp4,224,726,794,30,4.560165999447017,14.08858471922644,0.0,59.222039816271106,59.222039816271106,0.05,11.498079549791493,3.216666666666667,45.0,79.5,73.1390696693147,180.0,36.47232910714586,1.623679314768682,41.710757321508176,928.6333333333333,189.8930371434286,1886.0,0.579725397626559,0.0,1.0,0.0,38.5,46.0,1771.0,feeding_response
feeding_response (1).mp4,224,756,818,30,4.586026996168726,14.123621692885468,0.0,58.60034129593445,58.60034129593445,0.016666666666666666,6.278910910518018,1.8833333333333333,25.0,94.64930059131652,69.22665486574918,180.0,36.10055169800559,1.1562598034929965,38.23382517744694,902.4333333333333,73.57204330148481,1200.0,0.6091685603062312,0.0,1.0,0.0,55.0,26.0,1430.0,feeding_response
feeding_response (1).mp4,224,776,838,30,4.460514554862539,14.156699588505534,0.0,58.60034129593445,58.60034129593445,-0.016666666666666666,6.277583576150583,1.8833333333333333,25.0,79.37829717951134,71.2417687383284,180.0,35.7271200684521,1.345767814261475,38.23382517744694,898.2333333333333,71.68388165333187,1200.0,0.6195012430349985,0.0,1.0,0.0,55.0,26.0,1430.0,feeding_response
feeding_response (1).mp4,224,796,860,30,6.907520200980744,15.456212278769216,0.0,58.60034129593445,58.60034129593445,0.2833333333333333,7.294613690175025,3.0833333333333335,25.0,74.19679315173033,64.06082666817626,180.0,37.00633390512712,3.190168826256347,43.72696997994329,873.7,294.7568659081583,1932.0,0.5266799420118332,0.0,1.0,0.0,55.0,26.0,1430.0,feeding_response
